precision,names,state,posterior,accuracy,rmsq
0.05,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 0, 0, 0, 0, 0, 0, 0)",0.012399248942277948,1,0.012399248942277948
precision,names,state,posterior,accuracy,rmsq
0.1,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 1, 1, 1, 1, 1, 1, 1)",0.9454312657141746,1,0.054568734285825427
0.1,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 1, 1, 0, 1, 1, 1, 0)",0.012555327383797927,1,0.012555327383797927
0.1,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 0, 0, 0, 1, 0, 0, 0)",0.012555327383797929,1,0.012555327383797929
0.1,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 1, 1, 1, 1, 1, 1, 1)",0.9454312657141746,1,0.054568734285825427
0.1,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 1, 1, 0, 1, 1, 1, 0)",0.012555327383797927,1,0.012555327383797927
0.1,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 0, 0, 0, 1, 0, 0, 0)",0.012555327383797929,1,0.012555327383797929
0.1,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 0, 0, 0, 0, 0, 0, 0)",0.012555327383797929,1,0.012555327383797929
precision,names,state,posterior,accuracy,rmsq
0.125,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 1, 1, 1, 1, 1, 1, 1)",0.9377376628714615,1,0.06226233712853846
0.125,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 1, 1, 0, 1, 1, 1, 0)",0.011967087770943394,1,0.011967087770943394
0.125,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 0, 0, 0, 1, 0, 0, 0)",0.011967087770943394,1,0.011967087770943394
0.125,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 1, 1, 1, 1, 1, 1, 1)",0.9377376628714615,1,0.06226233712853846
0.125,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 1, 1, 0, 1, 1, 1, 0)",0.011967087770943394,1,0.011967087770943394
0.125,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 0, 0, 0, 1, 0, 0, 0)",0.011967087770943394,1,0.011967087770943394
0.125,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 0, 0, 0, 0, 0, 0, 0)",0.011967087770943394,1,0.011967087770943394
precision,names,state,posterior,accuracy,rmsq
0,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 1, 1, 1, 1, 1, 1, 1)",0.9996369523188068,1,0.0003630476811932182
0,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 1, 1, 0, 1, 1, 1, 0)",0.0005362090901759831,1,0.0005362090901759831
0,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 0, 0, 0, 1, 0, 0, 0)",0.0005362090901759831,1,0.0005362090901759831
0,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 1, 1, 1, 1, 1, 1, 1)",0.9996369523188068,1,0.0003630476811932182
0,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 1, 1, 0, 1, 1, 1, 0)",0.0005362090901759831,1,0.0005362090901759831
0,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 0, 0, 0, 1, 0, 0, 0)",0.0005362090901759831,1,0.0005362090901759831
0,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 0, 0, 0, 0, 0, 0, 0)",0.0005362090901759831,1,0.0005362090901759831
precision,names,state,posterior,accuracy,rmsq
0.001,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 1, 1, 1, 1, 1, 1, 1)",0.9535412329525071,1,0.046458767047492855
0.001,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 1, 1, 0, 1, 1, 1, 0)",0.01163326140827493,1,0.01163326140827493
0.001,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 0, 0, 0, 1, 0, 0, 0)",0.01163326140827493,1,0.01163326140827493
0.001,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 1, 1, 1, 1, 1, 1, 1)",0.9535412329525071,1,0.046458767047492855
0.001,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 1, 1, 0, 1, 1, 1, 0)",0.01163326140827493,1,0.01163326140827493
0.001,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 0, 0, 0, 1, 0, 0, 0)",0.01163326140827493,1,0.01163326140827493
0.001,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 0, 0, 0, 0, 0, 0, 0)",0.01163326140827493,1,0.01163326140827493
precision,names,state,posterior,accuracy,rmsq
0.01,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 1, 1, 1, 1, 1, 1, 1)",0.9530810331776806,1,0.04691896682231944
0.01,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 1, 1, 0, 1, 1, 1, 0)",0.013462559412253865,1,0.013462559412253865
0.01,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 0, 0, 0, 1, 0, 0, 0)",0.013462559412253865,1,0.013462559412253865
0.01,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 1, 1, 1, 1, 1, 1, 1)",0.9530810331776806,1,0.04691896682231944
0.01,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 1, 1, 0, 1, 1, 1, 0)",0.013462559412253865,1,0.013462559412253865
0.01,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 0, 0, 0, 1, 0, 0, 0)",0.013462559412253865,1,0.013462559412253865
0.01,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 0, 0, 0, 0, 0, 0, 0)",0.013462559412253865,1,0.013462559412253865
precision,names,state,posterior,accuracy,rmsq
0.025,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 1, 1, 1, 1, 1, 1, 1)",0.9524090697342725,1,0.04759093026572747
0.025,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 1, 1, 0, 1, 1, 1, 0)",0.01324884856923967,1,0.01324884856923967
0.025,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 0, 0, 0, 1, 0, 0, 0)",0.01324884856923967,1,0.01324884856923967
0.025,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 1, 1, 1, 1, 1, 1, 1)",0.9524090697342725,1,0.04759093026572747
0.025,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 1, 1, 0, 1, 1, 1, 0)",0.01324884856923967,1,0.01324884856923967
0.025,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 0, 0, 0, 1, 0, 0, 0)",0.01324884856923967,1,0.01324884856923967
0.025,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 0, 0, 0, 0, 0, 0, 0)",0.01324884856923967,1,0.01324884856923967
precision,names,state,posterior,accuracy,rmsq
0.05,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 1, 1, 1, 1, 1, 1, 1)",0.9539747006232884,1,0.046025299376711626
0.05,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 1, 1, 0, 1, 1, 1, 0)",0.013638841829118746,1,0.013638841829118746
0.05,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 0, 0, 0, 1, 0, 0, 0)",0.013638841829118746,1,0.013638841829118746
0.05,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 1, 1, 1, 1, 1, 1, 1)",0.9539747006232884,1,0.046025299376711626
0.05,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 1, 1, 0, 1, 1, 1, 0)",0.013638841829118746,1,0.013638841829118746
0.05,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 0, 0, 0, 1, 0, 0, 0)",0.013638841829118746,1,0.013638841829118746
0.05,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 0, 0, 0, 0, 0, 0, 0)",0.013638841829118746,1,0.013638841829118746
precision,names,state,posterior,accuracy,rmsq
0.1,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 1, 1, 1, 1, 1, 1, 1)",0.9454312657141746,1,0.054568734285825427
0.1,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 1, 1, 0, 1, 1, 1, 0)",0.012555327383797927,1,0.012555327383797927
0.1,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 0, 0, 0, 1, 0, 0, 0)",0.012555327383797922,1,0.012555327383797922
0.1,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 1, 1, 1, 1, 1, 1, 1)",0.9454312657141746,1,0.054568734285825427
0.1,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 1, 1, 0, 1, 1, 1, 0)",0.012555327383797922,1,0.012555327383797922
0.1,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 0, 0, 0, 1, 0, 0, 0)",0.012555327383797929,1,0.012555327383797929
0.1,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 0, 0, 0, 0, 0, 0, 0)",0.012555327383797922,1,0.012555327383797922
precision,names,state,posterior,accuracy,rmsq
0.125,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 1, 1, 1, 1, 1, 1, 1)",0.9498867558358346,1,0.050113244164165405
0.125,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 1, 1, 0, 1, 1, 1, 0)",0.012474707140094481,1,0.012474707140094481
0.125,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 0, 0, 0, 1, 0, 0, 0)",0.012474707140094481,1,0.012474707140094481
0.125,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 1, 1, 1, 1, 1, 1, 1)",0.9498867558358346,1,0.050113244164165405
0.125,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 1, 1, 0, 1, 1, 1, 0)",0.012474707140094481,1,0.012474707140094481
0.125,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 0, 0, 0, 1, 0, 0, 0)",0.012474707140094481,1,0.012474707140094481
0.125,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 0, 0, 0, 0, 0, 0, 0)",0.012474707140094477,1,0.012474707140094477
precision,names,state,posterior,accuracy,rmsq
0.2,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 1, 1, 1, 1, 1, 1, 1)",0.9537590738076812,1,0.04624092619231879
0.2,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 1, 1, 0, 1, 1, 1, 0)",0.013040881979648783,1,0.013040881979648783
0.2,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 0, 0, 0, 1, 0, 0, 0)",0.013040881979648785,1,0.013040881979648785
0.2,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 1, 1, 1, 1, 1, 1, 1)",0.9537590738076812,1,0.04624092619231879
0.2,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 1, 1, 0, 1, 1, 1, 0)",0.013040881979648767,1,0.013040881979648767
0.2,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 0, 0, 0, 1, 0, 0, 0)",0.013040881979648785,1,0.013040881979648785
0.2,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 0, 0, 0, 0, 0, 0, 0)",0.013040881979648785,1,0.013040881979648785
precision,names,state,posterior,accuracy,rmsq
0.25,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 1, 1, 1, 1, 1, 1, 1)",0.9577456674408853,1,0.042254332559114705
0.25,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 1, 1, 0, 1, 1, 1, 0)",0.014487219157582559,1,0.014487219157582559
0.25,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 0, 0, 0, 1, 0, 0, 0)",0.01448721915758256,1,0.01448721915758256
0.25,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 1, 1, 1, 1, 1, 1, 1)",0.9577456674408853,1,0.042254332559114705
0.25,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 1, 1, 0, 1, 1, 1, 0)",0.01448721915758256,1,0.01448721915758256
0.25,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 0, 0, 0, 1, 0, 0, 0)",0.014487219157582559,1,0.014487219157582559
0.25,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 0, 0, 0, 0, 0, 0, 0)",0.014487219157582559,1,0.014487219157582559
precision,names,state,posterior,accuracy,rmsq
0.33,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 1, 1, 1, 1, 1, 1, 1)",0.8881410184624595,1,0.11185898153754048
0.33,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 1, 1, 0, 1, 1, 1, 0)",0.010768186854066244,1,0.010768186854066244
0.33,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 0, 0, 0, 1, 0, 0, 0)",0.010768186854066244,1,0.010768186854066244
0.33,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 1, 1, 1, 1, 1, 1, 1)",0.8881410184624595,1,0.11185898153754048
0.33,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 1, 1, 0, 1, 1, 1, 0)",0.010768186854066244,1,0.010768186854066244
0.33,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 0, 0, 0, 1, 0, 0, 0)",0.01076818685406624,1,0.01076818685406624
0.33,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 0, 0, 0, 0, 0, 0, 0)",0.010768186854066244,1,0.010768186854066244
precision,names,state,posterior,accuracy,rmsq
0.5,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 1, 1, 1, 1, 1, 1, 1)",0.9698272178471,1,0.03017278215289998
0.5,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 1, 1, 0, 1, 1, 1, 0)",0.01635202027709097,1,0.01635202027709097
0.5,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 0, 0, 0, 1, 0, 0, 0)",0.01635202027709097,1,0.01635202027709097
0.5,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 1, 1, 1, 1, 1, 1, 1)",0.9698272178471,1,0.03017278215289998
0.5,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 1, 1, 0, 1, 1, 1, 0)",0.016352020277090967,1,0.016352020277090967
0.5,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 0, 0, 0, 1, 0, 0, 0)",0.016352020277090967,1,0.016352020277090967
0.5,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 0, 0, 0, 0, 0, 0, 0)",0.01635202027709097,1,0.01635202027709097
precision,names,state,posterior,accuracy,rmsq
0,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 1, 1, 1, 1, 1, 1, 1)",0.9976933864016602,1,0.002306613598339835
0,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 1, 1, 0, 1, 1, 1, 0)",0.0007717603371101148,1,0.0007717603371101148
0,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 1, 0, 0, 1, 1, 0, 0)",0.0007717603371101148,1,0.0007717603371101148
0,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 0, 0, 0, 1, 0, 0, 0)",0.0007717603371101148,1,0.0007717603371101148
0,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 1, 1, 1, 1, 1, 1, 1)",0.9976933864016602,1,0.002306613598339835
0,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 1, 1, 0, 1, 1, 1, 0)",0.0007717603371101148,1,0.0007717603371101148
0,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 0, 0, 0, 1, 0, 0, 0)",0.0007717603371101148,1,0.0007717603371101148
0,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(0, 0, 0, 0, 0, 0, 0, 0)",0.0007717603371101148,1,0.0007717603371101148
precision,names,state,posterior,accuracy,rmsq
0.001,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 1, 1, 1, 1, 1, 1, 1)",0.9684012856026738,1,0.0315987143973262
0.001,"['jane_and_mark_fight', 'jane_has_knife', 'jane_stabs_mark_with_knife', 'mark_dies', 'E_neighbor', 'E_prints', 'E_stab_wounds', 'E_forensic']","(1, 1, 1, 0, 1, 1, 1, 0)",0.0030850964055241844,1,0.0030850964055241844
